time,year,month,t2m_c,vpd_kpa,rh_pct,wind_ms,sp_hpa,sst_c,precip
2019-07-01,2019,7,24.110866971896172,1.1406933213799417,64.132493914656,2.13292110576544,957.1743924988161,25.00812647014198,2.419685404218494
2019-08-01,2019,8,23.80168417204663,1.099957375901403,64.89013671642233,1.990278606746726,956.4654705641113,25.795295964605657,2.82295628665802
2019-09-01,2019,9,21.409522855692845,0.9065059326425922,66.49090567632695,2.045356567437012,956.7859457783575,25.204659210952226,2.850476477449214
2019-10-01,2019,10,14.87548191400874,0.6433017864973238,64.26750023177122,1.6674172952134452,956.6418455761086,23.58538696400497,2.907184613775708
2019-11-01,2019,11,9.390343347253555,0.46172533246811176,66.45772865684822,1.617333574809993,957.6868254298149,21.535195463638985,2.3484759218985496
2019-12-01,2019,12,6.8678586765936345,0.36530586380587793,70.8619427933723,1.6745848490444868,957.4276017334921,19.58763500451923,2.607873738546068
2020-01-01,2020,1,6.178866708830227,0.36352623481833185,69.65130274069767,1.8961656073528845,959.158153752934,18.369852090229134,2.2729468367299637
2020-02-01,2020,2,6.432218521596613,0.394815488630793,65.59064596611938,1.9308509978097017,958.3536022913909,17.710198418789865,2.2973127683619197
2020-03-01,2020,3,10.475541796621007,0.4835062402088808,65.9620978974596,1.7388997473400192,958.3774588863905,17.988243846800952,2.4201293173772194
2020-04-01,2020,4,12.98291325311907,0.6512728926450762,59.720259830740595,1.9138988929316811,955.1338700974729,18.72713652665854,2.328144708515777
2020-05-01,2020,5,17.559698621403303,0.8544602456174174,60.62586822214025,1.8163761967597634,956.9335603594753,20.172987426599867,2.4738005944590893
2020-06-01,2020,6,21.97727427403035,1.0878332524431047,61.45656828952367,2.1786680255013855,956.2775927189099,22.603995555464017,2.2757967868456523
2020-07-01,2020,7,24.511415798458614,1.1642835852613718,64.1471090428254,2.183605928895006,956.5122937140072,25.129171378076204,2.5000222859981793
2020-08-01,2020,8,24.33694590975917,1.21303560810494,62.52569785897579,1.862718145910778,956.2117883142095,26.08372243802757,2.24742388220574
2020-09-01,2020,9,20.637609939630934,0.9201683518751391,63.25842062065349,1.5639864718778402,957.6331964934656,25.48931357030359,2.7635054120061935
2020-10-01,2020,10,15.66967967455267,0.7178935111261435,62.41562749085703,1.6848316678093664,957.8513935356923,24.011415040543984,2.2832198431738338
2020-11-01,2020,11,11.679987221843081,0.5529261498845587,63.85349120787989,2.5113392393733185,959.1011942763844,21.700747744065946,1.8910904226594296
2020-12-01,2020,12,6.509141034052831,0.4037291829202661,65.44428866558309,1.8507243634328698,958.600757732644,19.44661926891381,2.209174422433646
2021-01-01,2021,1,5.606200974846345,0.35949559034286194,68.29070870806338,1.9379231225891258,957.8264752645167,17.99136308362493,1.9111423543310755
2021-02-01,2021,2,4.320367944059013,0.34182523247301105,67.12923975879247,2.0773316061963274,958.2292531372051,17.306154258839786,2.3997153739089456
